case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
М-3856/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30883686&case_uid=205a4c1a-1f4d-4ba0-8bcd-d1e6ad9535cf&delo_id=1540005,26.06.2026,Джус Юлия Сергеевна,,,,,1
М-3749/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=30569675&case_uid=76da5df8-3952-487c-8b2c-cd9fca6e5bd3&delo_id=1540005,24.06.2026,Кирьязиев Владимир Алексеевич,,,,,1
2-2957/2026 ~ М-2652/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=27035849&case_uid=92e21e3d-7336-4738-b96b-29f582ad455e&delo_id=1540005,07.05.2026,Коренева Виктория Анатольевна,,,,,1
2-2924/2026 ~ М-2639/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=27034771&case_uid=d690a2ba-5134-4877-a6d3-ca410f63b2db&delo_id=1540005,07.05.2026,Клавдеева Ольга Максимовна,04.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.07.2026,,1
2-2211/2026 ~ М-1839/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24464448&case_uid=35451f91-ad06-4d8f-a09f-f8cc18620fe7&delo_id=1540005,02.04.2026,Обухова Ирина Геннадьевна,18.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=31171798&delo_id=1540005&new=0&text_number=1,1
2-2149/2026 ~ М-1797/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24383624&case_uid=c2ea4918-c4b2-4717-846e-4485a482d6bb&delo_id=1540005,02.04.2026,Клавдеева Ольга Максимовна,07.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.06.2026,,1
2-2148/2026 ~ М-1796/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24383565&case_uid=4defd2e2-ba61-45c6-8a76-8bfab5c18570&delo_id=1540005,02.04.2026,Клавдеева Ольга Максимовна,07.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.06.2026,,1
2-2020/2026 ~ М-1795/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=24383535&case_uid=448761df-fce0-4fab-aa58-c5aafc2c6216&delo_id=1540005,02.04.2026,Мушаева Гиляна Николаевна,21.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
9-640/2026 ~ М-1547/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=23926081&case_uid=5194be2f-8947-4c9b-a1de-b7e7bac4a4bb&delo_id=1540005,26.03.2026,Обухова Ирина Геннадьевна,30.03.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,1
2-1582/2026 ~ М-1223/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=23323622&case_uid=b983d7d1-3329-4900-9d33-1c110d8adf96&delo_id=1540005,18.03.2026,Джус Юлия Сергеевна,30.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29700289&delo_id=1540005&new=0&text_number=1,1
2-1413/2026 ~ М-1018/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22725062&case_uid=2406b33c-005a-40ac-91e5-6ad3a6b435fb&delo_id=1540005,06.03.2026,Кирьязиев Владимир Алексеевич,02.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1412/2026 ~ М-1017/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22725057&case_uid=75e36165-9336-43c8-908d-babde98a1084&delo_id=1540005,06.03.2026,Кирьязиев Владимир Алексеевич,02.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1414/2026 ~ М-1016/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22725052&case_uid=f3e44fcc-0a1d-4cf2-94a3-2aa5c67626ca&delo_id=1540005,06.03.2026,Кирьязиев Владимир Алексеевич,02.06.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1306/2026 ~ М-999/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706664&case_uid=fca66a40-ee9b-4653-b897-cd34ff54c57b&delo_id=1540005,05.03.2026,Радюк Елена Валентиновна,22.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1316/2026 ~ М-998/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706608&case_uid=3689e4e8-e24c-4028-a8b3-f950727b4bd5&delo_id=1540005,05.03.2026,Обухова Ирина Геннадьевна,27.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=30032019&delo_id=1540005&new=0&text_number=1,1
2-1291/2026 ~ М-997/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706678&case_uid=90ddcc0c-9978-4f48-a378-e60098f081a4&delo_id=1540005,05.03.2026,Титова Ольга Александровна,27.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.06.2026,,1
2-1287/2026 ~ М-996/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706673&case_uid=c479f208-f004-431c-9fc8-c5031daa0cbd&delo_id=1540005,05.03.2026,Титова Ольга Александровна,27.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.06.2026,,1
2-1260/2026 ~ М-995/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706659&case_uid=6c54d561-59de-4558-aa29-e2a8893ff8e4&delo_id=1540005,05.03.2026,Сидюк Анна Анатольевна,21.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.05.2026,,1
2-1433/2026 ~ М-982/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22646847&case_uid=7f7ed1d6-26a9-4e41-80ce-28f73c37c640&delo_id=1540005,05.03.2026,Кирьязиев Владимир Алексеевич,25.05.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,1
2-1307/2026 ~ М-1003/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706701&case_uid=c5f071d6-11fc-4a84-80f0-eff7824fb89f&delo_id=1540005,05.03.2026,Радюк Елена Валентиновна,22.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1263/2026 ~ М-1002/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706696&case_uid=2cb51f60-ff29-4142-8736-0cbe6a4c66d4&delo_id=1540005,05.03.2026,Сидюк Анна Анатольевна,21.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.05.2026,,1
2-1314/2026 ~ М-1001/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706692&case_uid=5e1cb93b-7662-4df6-b4aa-aa21b41e8c56&delo_id=1540005,05.03.2026,Обухова Ирина Геннадьевна,18.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=31171799&delo_id=1540005&new=0&text_number=1,1
2-1292/2026 ~ М-1000/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22706668&case_uid=bf506647-69fd-4e07-8e11-ba3946615865&delo_id=1540005,05.03.2026,Титова Ольга Александровна,27.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.06.2026,,1
2-1183/2026 ~ М-750/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22071396&case_uid=c13e538c-4666-4172-9627-c002a88cbf56&delo_id=1540005,25.02.2026,Джус Юлия Сергеевна,09.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.05.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29927245&delo_id=1540005&new=0&text_number=1,1
2-1135/2026 ~ М-579/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21526083&case_uid=2b9a9237-f689-4fdb-aef9-32685100ef47&delo_id=1540005,16.02.2026,Коренева Виктория Анатольевна,08.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,1
2-1134/2026 ~ М-578/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21528117&case_uid=b85c175b-93a8-4b29-a891-c9c110957d4a&delo_id=1540005,16.02.2026,Коренева Виктория Анатольевна,08.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1317/2026 ~ М-577/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21528112&case_uid=8182c350-058e-41a0-a088-4f80d88a5544&delo_id=1540005,16.02.2026,Джус Юлия Сергеевна,16.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29700257&delo_id=1540005&new=0&text_number=1,2
2-987/2026 ~ М-530/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21279725&case_uid=3172f824-e909-44b5-aea5-25e79d91dd08&delo_id=1540005,11.02.2026,Титова Ольга Александровна,07.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.05.2026,,2
2-940/2026 ~ М-529/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21279670&case_uid=0415c2f5-8c37-4e94-a770-24eaafadd4f9&delo_id=1540005,11.02.2026,Сидюк Анна Анатольевна,17.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.04.2026,,2
2-989/2026 ~ М-528/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21279721&case_uid=722d7710-6c3b-4ac2-99cf-34d097d44f34&delo_id=1540005,11.02.2026,Титова Ольга Александровна,07.04.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",29.04.2026,,2
2-996/2026 ~ М-471/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21138999&case_uid=b9e22bf0-78ad-4b3c-ab35-74c00cdeab81&delo_id=1540005,09.02.2026,Коренева Виктория Анатольевна,06.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.04.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25888122&delo_id=1540005&new=0&text_number=1,2
2-805/2026 ~ М-363/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20872999&case_uid=5e5c289e-0dbb-4c96-ac4d-161e65ba6446&delo_id=1540005,03.02.2026,Сидюк Анна Анатольевна,05.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.04.2026,,2
2-682/2026 ~ М-259/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20316713&case_uid=490a5a20-ef53-47c7-9ae9-706684c14b05&delo_id=1540005,26.01.2026,Коренева Виктория Анатольевна,11.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.03.2026,,2
2-508/2026 ~ М-39/2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19089727&case_uid=742306a6-62a7-4f55-9fd2-1dce75f0fcd9&delo_id=1540005,12.01.2026,Титова Ольга Александровна,12.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.03.2026,,2
2-346/2026 (2-6047/2025;) ~ М-5980/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18044745&case_uid=c6f44583-3800-4837-b568-3733cf69d61a&delo_id=1540005,22.12.2025,Коренева Виктория Анатольевна,27.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26680260&delo_id=1540005&new=0&text_number=1,2
2-370/2026 (2-6075/2025;) ~ М-5890/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17711331&case_uid=e9e0109d-e99c-4263-8f2c-4a41e4f28272&delo_id=1540005,16.12.2025,Джус Юлия Сергеевна,30.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26357603&delo_id=1540005&new=0&text_number=1,2
2-353/2026 (2-6055/2025;) ~ М-5889/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17711158&case_uid=690213ff-3229-404d-8c7f-2b9ad0c79f66&delo_id=1540005,16.12.2025,Коренева Виктория Анатольевна,27.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=27499326&delo_id=1540005&new=0&text_number=1,2
2-333/2026 (2-6031/2025;) ~ М-5888/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17711143&case_uid=600f9479-c254-4106-b917-6b7a7c07e644&delo_id=1540005,16.12.2025,Джус Юлия Сергеевна,30.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25288652&delo_id=1540005&new=0&text_number=1,2
2-5578/2025 ~ М-5305/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970185&case_uid=0e0c1099-bbab-4dde-8a4b-999a3fd05662&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523697&delo_id=1540005&new=0&text_number=1,2
2-5577/2025 ~ М-5304/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970180&case_uid=44e8160e-8971-419f-a643-70835cb72350&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523701&delo_id=1540005&new=0&text_number=1,2
2-154/2026 (2-5576/2025;) ~ М-5303/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970175&case_uid=45a4ec05-f3ce-4800-9f5e-8c8045fd1f08&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,10.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22627472&delo_id=1540005&new=0&text_number=1,2
2-153/2026 (2-5575/2025;) ~ М-5302/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970170&case_uid=6e0dfa08-6104-44e9-b103-7bf8a5fb1fbf&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,10.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24100597&delo_id=1540005&new=0&text_number=1,2
2-5574/2025 ~ М-5301/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970134&case_uid=461e4af9-df01-4a07-a79e-76c3ceb354fd&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523703&delo_id=1540005&new=0&text_number=1,2
2-152/2026 (2-5573/2025;) ~ М-5300/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970117&case_uid=85e4e49c-418a-463a-aa5d-eaa79f915c89&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,10.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.05.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29700223&delo_id=1540005&new=0&text_number=1,2
2-5579/2025 ~ М-5299/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15970112&case_uid=b79952c0-b4c4-4023-a61f-0af841722832&delo_id=1540005,13.11.2025,Коренева Виктория Анатольевна,16.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.02.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523704&delo_id=1540005&new=0&text_number=1,2
2-5683/2025 ~ М-5230/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15782697&case_uid=a3788181-d3a3-431a-83cb-83607d120b30&delo_id=1540005,10.11.2025,Антонов Александр Анатольевич,11.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22627437&delo_id=1540005&new=0&text_number=1,2
2-5472/2025 ~ М-5144/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15625836&case_uid=1fd54e1d-a3d6-4d3b-a2a6-63752858dce3&delo_id=1540005,06.11.2025,Джус Юлия Сергеевна,23.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25108377&delo_id=1540005&new=0&text_number=1,2
2-92/2026 (2-5158/2025;) ~ М-4947/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=15164432&case_uid=37e7320d-b659-44bc-a00c-e86d6c8d38f7&delo_id=1540005,27.10.2025,Сидюк Анна Анатольевна,05.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",28.02.2026,,2
2-4955/2025 ~ М-4627/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14185093&case_uid=bb1973a4-f08a-48db-bfe6-c5aac2a6bf31&delo_id=1540005,09.10.2025,Радюк Елена Валентиновна,27.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309738&delo_id=1540005&new=0&text_number=1,2
2-4954/2025 ~ М-4626/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14185089&case_uid=515133eb-ef3c-48a6-a299-55683ffd6568&delo_id=1540005,09.10.2025,Радюк Елена Валентиновна,27.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309737&delo_id=1540005&new=0&text_number=1,2
2-4953/2025 ~ М-4625/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14185085&case_uid=d5dfb657-2424-4957-9a6e-b9c6536b8018&delo_id=1540005,09.10.2025,Радюк Елена Валентиновна,27.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309735&delo_id=1540005&new=0&text_number=1,3
2-4952/2025 ~ М-4624/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14185081&case_uid=27b81082-80b5-4129-8ef8-65ed2144ee11&delo_id=1540005,09.10.2025,Радюк Елена Валентиновна,27.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.01.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22309734&delo_id=1540005&new=0&text_number=1,3
2-4994/2025 ~ М-4623/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14184557&case_uid=94336c0c-5acd-48da-a8af-d27a291b23f6&delo_id=1540005,09.10.2025,Антонов Александр Анатольевич,24.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.12.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523565&delo_id=1540005&new=0&text_number=1,3
2-4898/2025 ~ М-4596/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14002440&case_uid=3679158d-d833-4089-b08d-cb5e0f3e465b&delo_id=1540005,09.10.2025,Титова Ольга Александровна,01.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",16.01.2026,,3
2-57/2026 (2-4905/2025;) ~ М-4578/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14002227&case_uid=6b2f0f05-ccaf-4a4b-9b6a-be04433c58d5&delo_id=1540005,09.10.2025,Кирьязиев Владимир Алексеевич,13.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24495968&delo_id=1540005&new=0&text_number=1,3
2-56/2026 (2-4903/2025;) ~ М-4577/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14002222&case_uid=cace34e2-3cc9-4fb5-91ab-db2a24cb6a89&delo_id=1540005,09.10.2025,Кирьязиев Владимир Алексеевич,13.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24227693&delo_id=1540005&new=0&text_number=1,3
2-60/2026 (2-4908/2025;) ~ М-4576/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14002167&case_uid=58a79ea3-3c3a-4020-a147-86d340f6da73&delo_id=1540005,09.10.2025,Кирьязиев Владимир Алексеевич,13.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23229730&delo_id=1540005&new=0&text_number=1,3
2-58/2026 (2-4906/2025;) ~ М-4575/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14002143&case_uid=cef8fffb-492f-48bc-9593-46ec807e7164&delo_id=1540005,09.10.2025,Кирьязиев Владимир Алексеевич,13.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24227692&delo_id=1540005&new=0&text_number=1,3
2-59/2026 (2-4907/2025;) ~ М-4574/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=14001317&case_uid=aeba3e39-0429-4a57-9a4d-167066f2e088&delo_id=1540005,09.10.2025,Кирьязиев Владимир Алексеевич,13.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24227688&delo_id=1540005&new=0&text_number=1,3
9-339/2025 ~ М-4559/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=13800335&case_uid=8219739a-91e9-41c6-b5bb-138a0cc1d3d5&delo_id=1540005,07.10.2025,Титова Ольга Александровна,10.10.2025,Заявление ВОЗВРАЩЕНО заявителю,,,3
2-4737/2025 ~ М-4395/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=13328712&case_uid=3774239d-684a-4fe9-b789-c948d9755604&delo_id=1540005,26.09.2025,Антонов Александр Анатольевич,17.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.12.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523543&delo_id=1540005&new=0&text_number=1,3
2-4635/2025 ~ М-4259/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=13166500&case_uid=d86e8edc-6dc1-43be-993c-b4938b2f843d&delo_id=1540005,24.09.2025,Коренева Виктория Анатольевна,20.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.12.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22523642&delo_id=1540005&new=0&text_number=1,3
2-4481/2025 ~ М-4157/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12683361&case_uid=e524a6a9-bcc4-4a09-8a70-a3db04922a68&delo_id=1540005,18.09.2025,Сидюк Анна Анатольевна,28.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.12.2025,,3
2-4577/2025 ~ М-4109/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12592071&case_uid=2721331b-229c-4604-8d1c-04092740c54d&delo_id=1540005,17.09.2025,Джус Юлия Сергеевна,23.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.12.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22783070&delo_id=1540005&new=0&text_number=1,3
2-4447/2025 ~ М-4108/2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=12592066&case_uid=752c5940-3a62-4c73-b1ec-902c7eff0608&delo_id=1540005,17.09.2025,Джус Юлия Сергеевна,14.11.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",05.12.2025,https://bud--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=22783092&delo_id=1540005&new=0&text_number=1,3
