case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-1936/2026 ~ М-1395/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22828171&case_uid=52bd930e-7733-4b6b-81d5-47da1537711e&delo_id=1540005,10.03.2026,Рябко Юлия Викторовна,13.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28761403&delo_id=1540005&new=0&text_number=1,2
2-1856/2026 ~ М-1394/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22828167&case_uid=17075731-d19b-4b08-9559-624395cfc910&delo_id=1540005,10.03.2026,Сербина Екатерина Дмитриевна,15.04.2026,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",19.05.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29745966&delo_id=1540005&new=0&text_number=1,2
2-1755/2026 ~ М-1325/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22661637&case_uid=c71575ae-fd99-43d3-9660-ae32b27b1bcb&delo_id=1540005,05.03.2026,Рябко Юлия Викторовна,29.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28245265&delo_id=1540005&new=0&text_number=1,2
2-1754/2026 ~ М-1323/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22661626&case_uid=34b1f8ab-aa00-46ca-a32f-120f9074c2d3&delo_id=1540005,05.03.2026,Рябко Юлия Викторовна,29.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28245264&delo_id=1540005&new=0&text_number=1,2
2-1756/2026 ~ М-1322/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22661622&case_uid=22c2319b-b390-440c-9808-491445522f3e&delo_id=1540005,05.03.2026,Рябко Юлия Викторовна,29.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28245266&delo_id=1540005&new=0&text_number=1,2
2-1862/2026 ~ М-1302/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22629136&case_uid=837a9efc-408f-4ad6-9fda-8ff0c2054b97&delo_id=1540005,05.03.2026,Баранец Оксана Анатольевна,05.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.06.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29979946&delo_id=1540005&new=0&text_number=1,2
2-1861/2026 ~ М-1300/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22629117&case_uid=85511951-2ccf-4b26-83be-aea99a8ad813&delo_id=1540005,05.03.2026,Баранец Оксана Анатольевна,05.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.06.2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29979947&delo_id=1540005&new=0&text_number=1,2
2-1925/2026 ~ М-1287/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=22560664&case_uid=55df07a3-a982-4c20-a51c-8adc668a0428&delo_id=1540005,04.03.2026,Пряхина Елена Сергеевна,26.05.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,2
2-1344/2026 ~ М-724/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21294150&case_uid=2f2df25a-3eea-44e3-8295-a3d7a8641d88&delo_id=1540005,11.02.2026,Пащенко Анна Дмитриевна,26.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=30663317&delo_id=1540005&new=0&text_number=1,2
2-1346/2026 ~ М-722/2026,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=21294135&case_uid=e4c36370-b96c-4712-b1f3-0f042e19eabc&delo_id=1540005,11.02.2026,Пащенко Анна Дмитриевна,16.04.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://kir--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=30663350&delo_id=1540005&new=0&text_number=1,2
