case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-298/2026 (2-6288/2025;) ~ М-6230/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605291&case_uid=7d6fe062-2e6d-42a4-a019-dcb25056fe32&delo_id=1540005,05.12.2025,Проценко Сергей Витальевич,28.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23343497&delo_id=1540005&new=0&text_number=1,3
2-245/2026 (2-6112/2025;) ~ М-6229/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605126&case_uid=b6e68cd1-b94a-4a1c-834a-393739dfb40c&delo_id=1540005,05.12.2025,Барабаш Татьяна Владимировна,19.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693449&delo_id=1540005&new=0&text_number=1,3
2-228/2026 (2-6092/2025;) ~ М-6228/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25604403&case_uid=9d68ae39-5c5f-4a8e-b9a5-c2c7b955f377&delo_id=1540005,05.12.2025,Надвидова Марина Владимировна,28.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,,3
2-223/2026 (2-6087/2025;) ~ М-6227/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25604028&case_uid=65099772-05b0-4d2a-a48c-4fcf2ef6b819&delo_id=1540005,05.12.2025,Семенова Татьяна Викторовна,12.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.02.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24707305&delo_id=1540005&new=0&text_number=1,3
2-227/2026 (2-6091/2025;) ~ М-6226/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25603963&case_uid=aacdfad2-7547-48ef-9a27-a30c253a4952&delo_id=1540005,05.12.2025,Надвидова Марина Владимировна,28.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",19.02.2026,,3
2-300/2026 (2-6290/2025;) ~ М-6225/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25603938&case_uid=e91b8a88-567d-4bb1-8a71-83678636d916&delo_id=1540005,05.12.2025,Проценко Сергей Витальевич,28.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23343496&delo_id=1540005&new=0&text_number=1,3
2-299/2026 (2-6289/2025;) ~ М-6224/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25603924&case_uid=09a9e4ae-188a-4ba2-ac8d-b2409deda586&delo_id=1540005,05.12.2025,Проценко Сергей Витальевич,28.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23343506&delo_id=1540005&new=0&text_number=1,3
2-234/2026 (2-6098/2025;) ~ М-6223/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25603901&case_uid=72e5ed01-91fd-4fb9-8fad-ebe18235fdc8&delo_id=1540005,05.12.2025,Максимова Наталья Николаевна,13.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25677894&delo_id=1540005&new=0&text_number=1,3
2-243/2026 (2-6108/2025;) ~ М-6222/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25603694&case_uid=651c3882-b2c4-46e8-9a4d-bb926288e00a&delo_id=1540005,05.12.2025,Барабаш Татьяна Владимировна,13.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693493&delo_id=1540005&new=0&text_number=1,3
2-167/2026 (2-5917/2025;),https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25607874&case_uid=e079cb5c-37bd-46f4-a5a7-fc386158767a&delo_id=1540005,28.11.2025,Максимова Наталья Николаевна,28.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693327&delo_id=1540005&new=0&text_number=1,3
2-170/2026 (2-5951/2025;) ~ М-6087/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605632&case_uid=6ed28dd5-0d0d-40dc-8929-0c91ddd98a51&delo_id=1540005,25.11.2025,Максимова Наталья Николаевна,19.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26871231&delo_id=1540005&new=0&text_number=1,3
2-5715/2025 ~ М-6011/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25603672&case_uid=2e5a4191-e1e2-4da7-b9bf-0c66c66d9e93&delo_id=1540005,19.11.2025,Барабаш Татьяна Владимировна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",31.01.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693513&delo_id=1540005&new=0&text_number=1,3
2-146/2026 (2-5734/2025;) ~ М-6010/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605445&case_uid=c6679bf6-3bad-4812-ae19-3bea4964ee01&delo_id=1540005,19.11.2025,Надвидова Марина Владимировна,14.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",05.02.2026,,3
2-152/2026 (2-5765/2025;) ~ М-6009/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605408&case_uid=f2a45ede-20e3-46d3-8556-dc2b220bdc41&delo_id=1540005,19.11.2025,Семенова Татьяна Викторовна,16.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28920514&delo_id=1540005&new=0&text_number=1,3
2-137/2026 (2-5719/2025;) ~ М-6008/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605386&case_uid=2e21cd7e-8ab1-4f54-b380-f9a2dd0d8d3c&delo_id=1540005,19.11.2025,Максимова Наталья Николаевна,18.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26708244&delo_id=1540005&new=0&text_number=1,3
2-147/2026 (2-5735/2025;) ~ М-6007/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605360&case_uid=3c4ad6c7-5980-474f-a12e-81efa3af13bf&delo_id=1540005,19.11.2025,Надвидова Марина Владимировна,14.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",05.02.2026,,3
2-203/2026 (2-6008/2025;) ~ М-6006/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605332&case_uid=d46a20e8-b42b-4c40-822b-c9044a9d5100&delo_id=1540005,19.11.2025,Проценко Сергей Витальевич,26.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.03.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23343489&delo_id=1540005&new=0&text_number=1,4
2-5714/2025 ~ М-6005/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605305&case_uid=87cb30c4-3b0e-475f-ba60-6e1155b2fed1&delo_id=1540005,19.11.2025,Барабаш Татьяна Владимировна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",31.01.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26693511&delo_id=1540005&new=0&text_number=1,4
2-136/2026 (2-5718/2025;) ~ М-6004/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605212&case_uid=b1cb7c29-3f64-4b14-8e09-6f5e9b7dc692&delo_id=1540005,19.11.2025,Максимова Наталья Николаевна,03.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",21.04.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=24707298&delo_id=1540005&new=0&text_number=1,4
2-202/2026 (2-6007/2025;) ~ М-6003/2025,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=25605181&case_uid=c4a3b31e-cd7c-4574-9729-346946e626ca&delo_id=1540005,19.11.2025,Проценко Сергей Витальевич,14.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.02.2026,https://centralno-gorodskoy--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23343453&delo_id=1540005&new=0&text_number=1,4
