case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-7203/2025 ~ М-10419/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19783410&case_uid=208ee003-d614-4aeb-bcba-64b8d725d0ce&delo_id=1540005,25.08.2025,Аникеева Диана Арзуниковна,19.11.2025,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",30.12.2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=19588324&delo_id=1540005&new=0&text_number=1,6
2-7202/2025 ~ М-10416/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19783344&case_uid=ac6fd424-ba30-4741-88e7-10afd0d45167&delo_id=1540005,25.08.2025,Вострикова Оксана Михайловна,29.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",30.10.2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17189028&delo_id=1540005&new=0&text_number=1,6
2-7201/2025 ~ М-10414/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19783160&case_uid=dcc037f3-13be-4785-85ea-eca9f3093adc&delo_id=1540005,25.08.2025,Родина Неля Владимировна,24.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.12.2025,,6
2-7204/2025 ~ М-10406/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19783262&case_uid=1450c0ac-aa49-473e-9bf1-2bad34aaa18f&delo_id=1540005,25.08.2025,Родина Неля Владимировна,22.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",23.01.2026,,6
2-6369/2025 ~ М-9453/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775831&case_uid=60aa21ea-12fe-4ff4-9e83-e2d1c2e56e93&delo_id=1540005,30.07.2025,Вострикова Оксана Михайловна,25.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.10.2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17189030&delo_id=1540005&new=0&text_number=1,6
2-6368/2025 ~ М-9451/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775772&case_uid=99e899d8-f795-4515-8a38-07659a9341cf&delo_id=1540005,30.07.2025,Аникеева Диана Арзуниковна,29.09.2025,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",11.11.2025,,6
2-6367/2025 ~ М-9449/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775755&case_uid=9581f7a9-2243-4166-aabd-a3e6b162324a&delo_id=1540005,30.07.2025,Аникеева Диана Арзуниковна,29.09.2025,"ОТКАЗАНО в удовлетворении иска (заявлении, жалобы)",11.11.2025,,6
2-6366/2025 ~ М-9444/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775696&case_uid=42cbbc0c-c740-4963-8488-8a1ab5241529&delo_id=1540005,30.07.2025,Аникеева Диана Арзуниковна,25.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.11.2025,,6
2-6365/2025 ~ М-9442/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775655&case_uid=d1a1e631-d045-411d-ba3a-fb290f94b9e9&delo_id=1540005,30.07.2025,Егорова Ольга Васильевна,23.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",24.01.2026,,6
2-6364/2025 ~ М-9439/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775629&case_uid=aed7755a-5c43-4b9f-922d-45198159178a&delo_id=1540005,30.07.2025,Симонова Елена Анатольевна,15.10.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.11.2025,,6
2-6363/2025 ~ М-9435/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775572&case_uid=ee209bb9-4bc5-4555-962a-2f59a90861c3&delo_id=1540005,30.07.2025,Симонова Елена Анатольевна,25.09.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.11.2025,,6
2-6362/2025 ~ М-9432/2025,https://cg-gorl--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19775546&case_uid=ee571239-3f50-4712-bfb7-d03228ad46cd&delo_id=1540005,30.07.2025,Родина Неля Владимировна,10.11.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.12.2025,,7
