case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
9-32/2026 ~ М-53/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541299&case_uid=e2e2c11d-4d7c-484e-80b5-25e41bb4dc4a&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-31/2026 ~ М-52/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541295&case_uid=55934f21-a499-41f0-adb9-28e4f9ecc34c&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-30/2026 ~ М-51/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541291&case_uid=7b44409e-60e0-40ec-840d-90d7be2900ca&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-29/2026 ~ М-50/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541287&case_uid=26a9297c-f879-48ab-8a08-1227f8358508&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-28/2026 ~ М-49/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541283&case_uid=5bb7ff7e-7580-44ab-a39a-7f479da7c295&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-4/2026 ~ М-48/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541279&case_uid=1ae5f907-8f61-446c-b640-7f72fb6a1609&delo_id=1540005,28.01.2026,Попова Инна Константиновна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-27/2026 ~ М-47/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541275&case_uid=2150c489-d414-414a-95ce-7160f36cea4c&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-26/2026 ~ М-46/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541271&case_uid=d35ca184-2e50-4d05-ba07-39ec612edbaa&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-25/2026 ~ М-45/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541267&case_uid=323dac15-31d1-4e59-973c-69b34a022da7&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-24/2026 ~ М-44/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541263&case_uid=675652ee-af8d-4294-9fc0-0400620de3e7&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-23/2026 ~ М-43/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541259&case_uid=a91e5496-f711-4962-ad7a-3e4d1999146e&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-22/2026 ~ М-42/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541255&case_uid=033ec58c-91e4-42ca-b4c5-98febaacd584&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-21/2026 ~ М-41/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541251&case_uid=e55a182e-5fc8-450e-8a46-cbb74ce9411f&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-5/2026 ~ М-40/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541247&case_uid=5e4c4b90-833e-45ed-9981-7e0eecc721e9&delo_id=1540005,28.01.2026,Попова Инна Константиновна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-20/2026 ~ М-39/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541243&case_uid=234d8d7e-cbb5-4939-b76f-099719c23641&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-19/2026 ~ М-38/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541239&case_uid=688007c3-aee9-4be0-ad4c-092e2331eed4&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-18/2026 ~ М-37/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541235&case_uid=fec47771-45aa-4b16-aef9-c4ff2cbb3e53&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-17/2026 ~ М-36/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541231&case_uid=ec6fc100-a54b-4015-a386-6c335e4c8463&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-16/2026 ~ М-35/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541227&case_uid=9279767e-6373-46a2-9ebf-b1ddb136db5f&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-15/2026 ~ М-34/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541223&case_uid=97cf935b-8aad-4319-b5ce-607002de37b1&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-6/2026 ~ М-33/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541219&case_uid=a3e9cb3b-353e-475f-8576-99a84c0977f5&delo_id=1540005,28.01.2026,Попова Инна Константиновна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-14/2026 ~ М-32/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541208&case_uid=78dfc3c3-d383-4eda-9cb7-a46856978f56&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-3/2026 ~ М-31/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541204&case_uid=a3aa9f58-342a-4505-864e-6c2827e5492c&delo_id=1540005,28.01.2026,Попова Инна Константиновна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-13/2026 ~ М-30/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541200&case_uid=0b627d63-cdad-4d01-bfcb-abc7cb089a27&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-12/2026 ~ М-29/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541196&case_uid=bc8b4e7c-dedf-443f-8ba3-184b04a0038b&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,1
9-11/2026 ~ М-28/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541192&case_uid=517358e5-990b-408a-8106-723641a77906&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,2
9-10/2026 ~ М-27/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541178&case_uid=6d89c04d-d1bc-4ddf-8a94-0864a61d6fef&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,2
9-9/2026 ~ М-26/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541174&case_uid=4d83553e-d52b-4909-976c-fd4e169d0573&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,2
9-8/2026 ~ М-25/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=20541170&case_uid=c71c809c-528c-4a99-9122-9e38ebeb4a27&delo_id=1540005,28.01.2026,Шемигон Ирина Викторовна,02.02.2026,Заявление ВОЗВРАЩЕНО заявителю,,,2
2-193/2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=19339151&case_uid=d34ff5e5-a66a-4300-954e-dd5415397e81&delo_id=1540005,15.01.2026,Попова Инна Константиновна,28.01.2026,Производство по делу ПРЕКРАЩЕНО,,,2
2-186/2026 (2-1208/2025;),https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18644074&case_uid=7859ee52-bd38-4ecb-a3da-0e36575bca01&delo_id=1540005,30.12.2025,Попова Инна Константиновна,19.01.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,2
2-187/2026 (2-1209/2025;) ~ М-1058/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18643909&case_uid=ddc8574b-f72f-4c79-8f16-a6a4f14703ea&delo_id=1540005,30.12.2025,Шемигон Ирина Викторовна,26.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.04.2026,,2
2-180/2026 (2-1202/2025;) ~ М-1052/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=18429709&case_uid=4724368f-a524-45ea-8e05-25dbfac067bd&delo_id=1540005,25.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=27261627&delo_id=1540005&new=0&text_number=1,2
2-162/2026 (2-1168/2025;) ~ М-1017/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543103&case_uid=5f130911-9c10-444f-bdf0-a7a5a5ded6e1&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038297&delo_id=1540005&new=0&text_number=1,2
2-161/2026 (2-1167/2025;) ~ М-1016/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543098&case_uid=ae2ffe8f-12c5-4858-9ef8-6203e46fd423&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28391213&delo_id=1540005&new=0&text_number=1,2
2-160/2026 (2-1166/2025;) ~ М-1015/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543093&case_uid=89fe7141-db94-4837-a290-640793f172f3&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28213140&delo_id=1540005&new=0&text_number=1,2
2-159/2026 (2-1165/2025;) ~ М-1014/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543088&case_uid=88e42a0f-2140-4bdb-a7c1-01c181d054e7&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28213138&delo_id=1540005&new=0&text_number=1,2
2-158/2026 (2-1164/2025;) ~ М-1013/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543083&case_uid=6e1fc02e-7e4b-4acc-9a1b-459b88980ad6&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26702886&delo_id=1540005&new=0&text_number=1,2
2-157/2026 (2-1163/2025;) ~ М-1012/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543078&case_uid=3e881e71-cdc8-4a12-b9cc-05f5c176429f&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26561187&delo_id=1540005&new=0&text_number=1,2
2-156/2026 (2-1162/2025;) ~ М-1011/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543073&case_uid=53d35624-e88d-42b8-9e97-1847708782fa&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25887771&delo_id=1540005&new=0&text_number=1,2
2-155/2026 (2-1161/2025;) ~ М-1010/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543068&case_uid=62597413-d2d1-42b2-9601-656d894cb2b6&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.04.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28213142&delo_id=1540005&new=0&text_number=1,2
2-154/2026 (2-1160/2025;) ~ М-1009/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543063&case_uid=8ed6f53b-5e5c-4991-b288-72194f8dc4bb&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26702885&delo_id=1540005&new=0&text_number=1,2
2-153/2026 (2-1159/2025;) ~ М-1008/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543058&case_uid=24e168e7-dfd8-4bb1-94ce-4a9cf9c3f9cb&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26702888&delo_id=1540005&new=0&text_number=1,2
2-152/2026 (2-1158/2025;) ~ М-1007/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543053&case_uid=5a93b1e1-90c8-4dde-9a88-fa9b0811dd5d&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038298&delo_id=1540005&new=0&text_number=1,2
2-151/2026 (2-1157/2025;) ~ М-1006/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543048&case_uid=ea2c4670-5d8c-4b71-bddc-987c420b44c6&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28391216&delo_id=1540005&new=0&text_number=1,2
2-150/2026 (2-1156/2025;) ~ М-1005/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543043&case_uid=59a77108-e497-4ffc-86b5-8af45d7c4656&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26828605&delo_id=1540005&new=0&text_number=1,2
2-149/2026 (2-1155/2025;) ~ М-1004/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543038&case_uid=5e4ab9da-d3a8-4e83-bfde-b04c1e39ecdf&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=29292766&delo_id=1540005&new=0&text_number=1,2
2-148/2026 (2-1154/2025;) ~ М-1003/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543033&case_uid=74e45429-a7a1-415e-848a-b10bc54ab019&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,05.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038296&delo_id=1540005&new=0&text_number=1,2
2-147/2026 (2-1153/2025;) ~ М-1002/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17543028&case_uid=a3227c9e-4a97-4db4-8d17-c39456eba7b6&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.04.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28213139&delo_id=1540005&new=0&text_number=1,2
2-146/2026 (2-1152/2025;) ~ М-1001/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17542934&case_uid=dd181b3a-2880-4011-b74f-e56772deb652&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28391214&delo_id=1540005&new=0&text_number=1,2
2-145/2026 (2-1151/2025;) ~ М-1000/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17542929&case_uid=13ac9a6c-cfdf-404f-83ee-772526cadd5f&delo_id=1540005,12.12.2025,Шемигон Ирина Викторовна,10.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",13.04.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28391212&delo_id=1540005&new=0&text_number=1,3
2-128/2026 (2-1131/2025;) ~ М-990/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125082&case_uid=68a33cf2-1903-451f-ba95-d25a4a70f763&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,29.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=26702887&delo_id=1540005&new=0&text_number=1,3
2-127/2026 (2-1130/2025;) ~ М-989/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125077&case_uid=ba7add6f-dbaa-48a0-9b04-1ad2a7d5831f&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,29.01.2026,Производство по делу ПРЕКРАЩЕНО,20.02.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25796620&delo_id=1540005&new=0&text_number=1,3
2-126/2026 (2-1129/2025;) ~ М-988/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125072&case_uid=cb808739-11c5-4809-8880-e1e58bb7fc32&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038290&delo_id=1540005&new=0&text_number=1,3
2-125/2026 (2-1128/2025;) ~ М-987/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125067&case_uid=ce72924a-0ab2-48fe-9571-17acc055ff66&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,29.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038292&delo_id=1540005&new=0&text_number=1,3
2-124/2026 (2-1127/2025;) ~ М-986/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125062&case_uid=02927fe1-3e0e-47ed-9ab0-ed5c066d22fa&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=27261622&delo_id=1540005&new=0&text_number=1,3
2-123/2026 (2-1126/2025;) ~ М-985/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125057&case_uid=ce3e2b8e-861d-4bad-a65a-f712491f137b&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=27261624&delo_id=1540005&new=0&text_number=1,3
2-122/2026 (2-1125/2025;) ~ М-984/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125052&case_uid=765129a9-3a99-4a05-8313-d3d54dc9a12e&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.03.2026,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",,,3
2-121/2026 (2-1124/2025;) ~ М-983/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125047&case_uid=310f1c4d-e243-4417-9197-5c52452c14fe&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038289&delo_id=1540005&new=0&text_number=1,3
2-120/2026 (2-1123/2025;) ~ М-982/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125042&case_uid=31fa20b5-1bb9-48cc-b8a2-e425c34b0977&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=27261626&delo_id=1540005&new=0&text_number=1,3
2-119/2026 (2-1122/2025;) ~ М-981/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125037&case_uid=d496f5a1-7cd2-4547-9c3b-fc0695502b9c&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038295&delo_id=1540005&new=0&text_number=1,3
2-118/2026 (2-1121/2025;) ~ М-980/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125032&case_uid=2766695e-cfeb-4580-9863-296ae5a57409&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,29.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=25796623&delo_id=1540005&new=0&text_number=1,3
2-117/2026 (2-1120/2025;) ~ М-979/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125027&case_uid=12a738a4-e567-4812-8c24-854eb1c98b4e&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,23.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,,3
2-116/2026 (2-1119/2025;) ~ М-978/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125022&case_uid=cd36d7a3-89df-478c-a703-1c294262d9ba&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,29.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038294&delo_id=1540005&new=0&text_number=1,3
2-115/2026 (2-1118/2025;) ~ М-977/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17125010&case_uid=84380e9d-159b-44f9-954c-f9c60bf89109&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,29.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038293&delo_id=1540005&new=0&text_number=1,3
2-114/2026 (2-1117/2025;) ~ М-976/2025,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=17124987&case_uid=323ed09f-1cf1-4829-92fe-99b6508133d1&delo_id=1540005,05.12.2025,Шемигон Ирина Викторовна,24.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",25.03.2026,https://mng--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=28038291&delo_id=1540005&new=0&text_number=1,3
