case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-1333/2025 ~ М-1018/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7128669&case_uid=a9c414b1-3e76-4be1-b3d1-655eb409bfc5&delo_id=1540005,07.05.2025,Сахапова Рената Рамилевна,07.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",08.08.2025,,7
2-1334/2025 ~ М-1017/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7128665&case_uid=8d003316-c562-462d-9c96-dc5c40286b15&delo_id=1540005,07.05.2025,Сахапова Рената Рамилевна,07.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",08.08.2025,,7
2-1335/2025 ~ М-1016/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7128661&case_uid=c9359761-2d20-4426-a370-cc46812a0051&delo_id=1540005,07.05.2025,Сахапова Рената Рамилевна,07.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",08.08.2025,,7
2-1255/2025 ~ М-970/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003106&case_uid=801e0008-7148-4517-a46f-bedcb1202cbc&delo_id=1540005,30.04.2025,Сахапова Рената Рамилевна,04.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.08.2025,,7
2-1254/2025 ~ М-969/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003101&case_uid=990faf0d-a12c-4730-b01c-3c9c656356f3&delo_id=1540005,30.04.2025,Сахапова Рената Рамилевна,04.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.08.2025,,7
2-1275/2025 ~ М-968/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003096&case_uid=94d264e4-2c93-4615-b988-bb15e530dbca&delo_id=1540005,30.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11896761&delo_id=1540005&new=0&text_number=1,7
2-1253/2025 ~ М-967/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003091&case_uid=944e12ab-2b14-49da-9f78-2352016d83c1&delo_id=1540005,30.04.2025,Сахапова Рената Рамилевна,04.07.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",28.07.2025,,7
2-1276/2025 ~ М-966/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003086&case_uid=8917cd1b-b1a8-4acc-9690-6e02e58bacf9&delo_id=1540005,30.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=12735887&delo_id=1540005&new=0&text_number=1,7
2-1252/2025 ~ М-965/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003076&case_uid=0e3d37c1-dfc2-4298-bb51-0091c9484619&delo_id=1540005,30.04.2025,Сахапова Рената Рамилевна,04.07.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",05.08.2025,,7
2-1277/2025 ~ М-964/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7003066&case_uid=9c224f35-be0a-4c06-a9b8-c8c084ea691a&delo_id=1540005,30.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=10987765&delo_id=1540005&new=0&text_number=1,7
2-1268/2025 ~ М-926/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002851&case_uid=c9f75bbc-25d6-4013-b87a-2c0419200722&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",17.07.2025,,7
2-1225/2025 ~ М-925/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002842&case_uid=02ba4eaa-890f-416c-82f0-c3ee637d44d6&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,7
2-1266/2025 ~ М-924/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002837&case_uid=f3afb941-688d-4939-85e8-49b16f5443ab&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11896759&delo_id=1540005&new=0&text_number=1,8
2-1226/2025 ~ М-923/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002828&case_uid=e4158e65-5a2e-4479-a354-c5674e0585a8&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1265/2025 ~ М-922/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002823&case_uid=bdf449b3-a10e-4379-a954-c1fad7cacc2a&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=12689853&delo_id=1540005&new=0&text_number=1,8
2-1227/2025 ~ М-921/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002814&case_uid=d9bfba06-6d4d-45e8-bc1b-a53ad7ca7d03&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1228/2025 ~ М-920/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002805&case_uid=98a5b8d2-8c32-4a98-b1c1-1449b4ffa353&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1229/2025 ~ М-919/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002796&case_uid=e5bd7143-54ae-462d-97c1-41d1142e136f&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1230/2025 ~ М-918/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002787&case_uid=f7074494-9db5-4ab2-be69-0c8e0515d25e&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1269/2025 ~ М-917/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002782&case_uid=03d7b5b2-20b1-43d4-8035-5d8f21682f54&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11896762&delo_id=1540005&new=0&text_number=1,8
2-1231/2025 ~ М-916/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002773&case_uid=8a428f71-018b-4c47-93f5-f4d2133ec767&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,Производство по делу ПРЕКРАЩЕНО,23.06.2025,,8
2-1232/2025 ~ М-915/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002764&case_uid=83d28cc9-0fac-4958-8802-ca771c8ae7e4&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1274/2025 ~ М-914/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002759&case_uid=0509b962-a9bb-4c0b-ba61-66190815c740&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=12735886&delo_id=1540005&new=0&text_number=1,8
2-1267/2025 ~ М-913/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002754&case_uid=f965d2c0-6151-44a3-91f0-a36948ab7d78&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=12735884&delo_id=1540005&new=0&text_number=1,8
2-1233/2025 ~ М-912/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002745&case_uid=c388719f-4568-401a-afdd-1956f919effd&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1273/2025 ~ М-911/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002740&case_uid=8fc343cd-ffa9-46d4-8b5c-e8ac6b8252c0&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11896760&delo_id=1540005&new=0&text_number=1,8
2-1271/2025 ~ М-910/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002735&case_uid=cabaf735-799c-403c-ab21-b0fdcd38bd65&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",04.08.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=12735885&delo_id=1540005&new=0&text_number=1,8
2-1234/2025 ~ М-909/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002726&case_uid=6148727f-dbb7-4641-b687-cead173beb66&delo_id=1540005,28.04.2025,Сахапова Рената Рамилевна,28.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,8
2-1270/2025 ~ М-908/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002721&case_uid=bcc5bb9d-7d2f-4a89-862f-5a3dc6fc0a7c&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.08.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.09.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=14887812&delo_id=1540005&new=0&text_number=1,8
2-1272/2025 ~ М-907/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=7002716&case_uid=4368a544-9c52-4645-aa4b-d1a4ce16f690&delo_id=1540005,28.04.2025,Ахтямова Эльвира Саматовна,25.08.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",16.09.2025,,8
2-1202/2025 ~ М-890/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718783&case_uid=45210e69-ef17-439f-b14a-4df45bfda340&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,8
2-1194/2025 ~ М-889/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718757&case_uid=56dc07fe-052c-4124-9ffb-4a696f18c71b&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,,8
2-1201/2025 ~ М-888/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718753&case_uid=cb6bd94d-b4df-488a-98a7-eff787194eca&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,8
2-1195/2025 ~ М-887/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718749&case_uid=898314b5-31a5-403d-abbd-6d94c754a698&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16463718&delo_id=1540005&new=0&text_number=1,8
2-1193/2025 ~ М-886/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718735&case_uid=0232fc20-3689-46ce-808b-bf93467bc7d8&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16463722&delo_id=1540005&new=0&text_number=1,8
2-1192/2025 ~ М-885/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718731&case_uid=90706539-99e5-4f1d-970e-676c7c3c1f6e&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,,8
2-1191/2025 ~ М-884/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718727&case_uid=61c491db-d47e-4a0f-b512-ed6cc3925a25&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=17828543&delo_id=1540005&new=0&text_number=1,8
2-1200/2025 ~ М-883/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718723&case_uid=64aac823-6d3c-4dc6-a475-7978626d3d5e&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,9
2-1189/2025 ~ М-882/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718719&case_uid=9ad95671-cc4f-4acc-91bd-6b0e5f90d2d9&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,,9
2-1203/2025 ~ М-881/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718715&case_uid=3d40b15e-14d5-4046-b584-5420931c308a&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,9
2-1205/2025 ~ М-880/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718711&case_uid=85b2ed0d-a802-4235-91e7-0278bf2124a5&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,9
2-1204/2025 ~ М-879/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718699&case_uid=a7b88e66-6a84-4846-9a52-72ffe65774e4&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,9
2-1187/2025 ~ М-878/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718695&case_uid=bd722c56-2712-4aa3-a2b7-ddc7cfea48a8&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16463720&delo_id=1540005&new=0&text_number=1,9
2-1185/2025 ~ М-877/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718680&case_uid=2f974340-3b84-4ccc-a46b-25b94a0673a4&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16463719&delo_id=1540005&new=0&text_number=1,9
2-1207/2025 ~ М-876/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718676&case_uid=83a3a09b-b73f-44a5-8e77-3ce928c39cab&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,9
2-1183/2025 ~ М-875/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718672&case_uid=6804ea56-898a-47fe-84be-c1e50031657a&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16463721&delo_id=1540005&new=0&text_number=1,9
2-1206/2025 ~ М-874/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718656&case_uid=46bf9271-79c9-4c74-80e9-de7f33599ed0&delo_id=1540005,24.04.2025,Сахапова Рената Рамилевна,26.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.06.2025,,9
2-1141/2025 ~ М-871/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6718597&case_uid=a0efc504-c90c-4359-9366-bf0d525538d6&delo_id=1540005,24.04.2025,Митерев Эльдар Евгеньевич,20.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",22.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=13531847&delo_id=1540005&new=0&text_number=1,9
2-1131/2025 ~ М-814/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6530894&case_uid=39195d78-b2c0-4d8a-99b3-1c71c52a216b&delo_id=1540005,18.04.2025,Митерев Эльдар Евгеньевич,17.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.07.2025,,9
2-1133/2025 ~ М-803/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6496525&case_uid=2040b742-e5c3-41e5-b718-b429f72b5091&delo_id=1540005,17.04.2025,Митерев Эльдар Евгеньевич,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=13531846&delo_id=1540005&new=0&text_number=1,9
2-1075/2025 ~ М-784/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=6401718&case_uid=dc4b7e7f-8eab-47c5-8577-0d930b4de169&delo_id=1540005,15.04.2025,Сахапова Рената Рамилевна,29.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,,9
2-945/2025 ~ М-627/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5918440&case_uid=f5e36f90-4a70-4dd9-89fe-2b3f4409715e&delo_id=1540005,31.03.2025,Митерев Эльдар Евгеньевич,07.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.06.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=9521596&delo_id=1540005&new=0&text_number=1,9
2-921/2025 ~ М-590/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917573&case_uid=8a550828-b914-4a93-a5f2-dd48a5d37274&delo_id=1540005,27.03.2025,Сахапова Рената Рамилевна,15.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.06.2025,,9
2-944/2025 ~ М-589/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917123&case_uid=5d50a9a3-7ab4-408c-a20e-926ab8eefdb6&delo_id=1540005,27.03.2025,Митерев Эльдар Евгеньевич,30.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=9521600&delo_id=1540005&new=0&text_number=1,9
2-943/2025 ~ М-588/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5916741&case_uid=ad2e5cf7-2e3b-43d5-96cf-16291309710d&delo_id=1540005,27.03.2025,Митерев Эльдар Евгеньевич,30.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=10423474&delo_id=1540005&new=0&text_number=1,9
2-928/2025 ~ М-587/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5916657&case_uid=6d90d817-8722-4e4b-a2f2-78637b1043e3&delo_id=1540005,27.03.2025,Павленко Денис Константинович,19.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",01.07.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=23803216&delo_id=1540005&new=0&text_number=1,9
2-915/2025 ~ М-577/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917747&case_uid=acdd777b-b1c0-480f-815f-cfc1004656e9&delo_id=1540005,25.03.2025,Митерев Эльдар Евгеньевич,30.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",02.06.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=9521597&delo_id=1540005&new=0&text_number=1,9
2-889/2025 ~ М-576/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917649&case_uid=e334e372-ed3e-4b75-bfa7-b388307bcd0c&delo_id=1540005,25.03.2025,Сахапова Рената Рамилевна,12.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",17.06.2025,,9
2-911/2025 ~ М-574/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917497&case_uid=d954ba3b-3ee2-4832-920f-25fe5a2af7db&delo_id=1540005,25.03.2025,Павленко Денис Константинович,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=18861791&delo_id=1540005&new=0&text_number=1,9
2-854/2025 ~ М-539/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917757&case_uid=8972dd51-7fd9-4c69-b7dd-7cd42b144d92&delo_id=1540005,19.03.2025,Сахапова Рената Рамилевна,05.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",06.06.2025,,9
2-873/2025 ~ М-538/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917737&case_uid=f3212d16-78c4-4248-bb75-7463374f33c3&delo_id=1540005,19.03.2025,Павленко Денис Константинович,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=18861792&delo_id=1540005&new=0&text_number=1,9
2-866/2025 ~ М-537/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917719&case_uid=899ba31e-4f80-49d2-aff3-0d18f8eee039&delo_id=1540005,19.03.2025,Митерев Эльдар Евгеньевич,07.05.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",10.06.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=9697161&delo_id=1540005&new=0&text_number=1,9
2-872/2025 ~ М-536/2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=5917699&case_uid=82f85cf5-e628-4f12-8cb2-7214ee22974f&delo_id=1540005,19.03.2025,Павленко Денис Константинович,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://mar-ordzh--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=18861793&delo_id=1540005&new=0&text_number=1,10
