case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-126/2026 (2-1412/2025;) ~ М-1456/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757659&case_uid=fe4912c8-96e4-45da-abd2-afc8516edb64&delo_id=1540005,28.11.2025,Демидова Ангелина Борисовна,17.02.2026,Производство по делу ПРЕКРАЩЕНО,,,4
2-106/2026 (2-1380/2025;) ~ М-1455/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16757655&case_uid=e014260c-9b1a-4633-bd1a-40dd70db8e22&delo_id=1540005,28.11.2025,Гурова Анастасия Александровна,20.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",28.03.2026,,4
2-1377/2025 ~ М-1449/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16624700&case_uid=f133a661-eb1c-404c-93c6-106d0a519deb&delo_id=1540005,26.11.2025,Гурова Анастасия Александровна,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,4
2-102/2026 (2-1373/2025;) ~ М-1448/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16624696&case_uid=4a59556a-1c88-4e73-8583-ceded39ba75d&delo_id=1540005,26.11.2025,Демидова Ангелина Борисовна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,,4
2-1379/2025 ~ М-1447/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16624692&case_uid=378bfbb1-8c09-42e9-8c0d-49c3de40a467&delo_id=1540005,26.11.2025,Гурова Анастасия Александровна,25.12.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",27.01.2026,,4
2-108/2026 (2-1382/2025;) ~ М-1446/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16624688&case_uid=f9c852a6-e8e3-44b1-9e86-132dcc610484&delo_id=1540005,26.11.2025,Мухаметшин Рафик Алимович,26.02.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",14.04.2026,,4
2-103/2026 (2-1374/2025;) ~ М-1445/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16624684&case_uid=5687600e-6222-4d8a-9c29-023b9f984173&delo_id=1540005,26.11.2025,Демидова Ангелина Борисовна,02.03.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",07.04.2026,,4
2-107/2026 (2-1381/2025;) ~ М-1444/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16624680&case_uid=f323e878-d3f1-4c05-939e-1466b7242216&delo_id=1540005,26.11.2025,Мухаметшин Рафик Алимович,26.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",11.03.2026,,4
2-74/2026 (2-1311/2025;) ~ М-1418/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241822&case_uid=bd32caf4-0c62-4e20-881d-250d7537a252&delo_id=1540005,18.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,4
2-72/2026 (2-1309/2025;) ~ М-1417/2025,https://vln--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=16241818&case_uid=6b9f2e6a-3ab5-4a0d-8aef-520d1ff0b85b&delo_id=1540005,18.11.2025,Гурова Анастасия Александровна,15.01.2026,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",03.03.2026,,4
