case_number,case_link,date_of_receipt,judge,decision_date,solution,entry_into_force_date,judicial_acts_link,source_page
2-333/2025 ~ М-148/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064395&case_uid=ff6af650-4a9d-4c95-9423-8889e7ffd16b&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8339465&delo_id=1540005&new=0&text_number=1,6
2-332/2025 ~ М-147/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064387&case_uid=cc3cc5f0-cdb9-44d3-ad13-844c76f5859c&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8339457&delo_id=1540005&new=0&text_number=1,6
2-331/2025 ~ М-146/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064379&case_uid=19588f1d-932f-4c9a-ad17-c1469e04b609&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=11950204&delo_id=1540005&new=0&text_number=1,6
2-330/2025 ~ М-145/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064371&case_uid=0ac4a42f-86a2-40ae-927c-eb405ffa0e08&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8339464&delo_id=1540005&new=0&text_number=1,6
2-329/2025 ~ М-144/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063272&case_uid=52487cdb-8afb-4e3e-b7b0-8d4c2712be7f&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=10987758&delo_id=1540005&new=0&text_number=1,6
2-328/2025 ~ М-143/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064363&case_uid=6bffad7c-bb53-421e-9c7c-da4777f7ace5&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594682&delo_id=1540005&new=0&text_number=1,6
2-327/2025 ~ М-142/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064355&case_uid=d586fb76-e0c7-4677-9cad-4d8567178720&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,27.05.2025,"Иск (заявление, жалоба) ОСТАВЛЕН БЕЗ РАССМОТРЕНИЯ",27.05.2025,,6
2-326/2025 ~ М-141/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064347&case_uid=3008be33-8452-4953-9c26-7f144d5f8c11&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,15.04.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",20.05.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8339462&delo_id=1540005&new=0&text_number=1,6
2-325/2025 ~ М-140/2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4064339&case_uid=7e07a161-18e5-4de3-bb1e-a035fb9d3851&delo_id=1540005,18.02.2025,Сквира Алёна Николаевна,16.06.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.07.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=16594690&delo_id=1540005&new=0&text_number=1,6
2-105/2025 (2-901/2024;) ~ М-776/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063176&case_uid=380f030e-fc9a-4a8b-95c0-6f190130fd92&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,15.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394308&delo_id=1540005&new=0&text_number=1,6
2-104/2025 (2-900/2024;) ~ М-775/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063165&case_uid=20b223a5-2c93-45d1-9615-d3cbd9011318&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,15.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394301&delo_id=1540005&new=0&text_number=1,6
2-103/2025 (2-899/2024;) ~ М-774/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063154&case_uid=6cff66a2-3f40-47ef-af7c-f2d0773d780b&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,15.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394305&delo_id=1540005&new=0&text_number=1,6
2-102/2025 (2-898/2024;) ~ М-773/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063143&case_uid=13fa31f4-2ac4-4446-a4d0-9e0b044845f1&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,15.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394303&delo_id=1540005&new=0&text_number=1,6
2-101/2025 (2-897/2024;) ~ М-772/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063132&case_uid=665cd367-c236-4ef1-a8b2-d6c9fe70477f&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,15.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394304&delo_id=1540005&new=0&text_number=1,6
2-100/2025 (2-896/2024;) ~ М-771/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063126&case_uid=c90c132e-670b-4d1e-a22b-2102b38a144a&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.03.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394284&delo_id=1540005&new=0&text_number=1,6
2-99/2025 (2-895/2024;) ~ М-770/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063107&case_uid=a79ed98e-012d-47c3-954a-c2e4c46477ef&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,15.01.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",18.02.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394307&delo_id=1540005&new=0&text_number=1,6
2-98/2025 (2-894/2024;) ~ М-769/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063101&case_uid=be81f5fb-39a2-412b-aa8f-19f505572398&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.03.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394295&delo_id=1540005&new=0&text_number=1,7
2-97/2025 (2-893/2024;) ~ М-768/2024,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=case&case_id=4063095&case_uid=fa058c36-b555-4bd5-ab6a-6a3b04ec957e&delo_id=1540005,19.11.2024,Сквира Алёна Николаевна,18.02.2025,"Иск (заявление, жалоба) УДОВЛЕТВОРЕН",26.03.2025,https://nva--dnr.sudrf.ru/modules.php?name=sud_delo&srv_num=1&name_op=doc&number=8394292&delo_id=1540005&new=0&text_number=1,7
